   Time             I(L0)             VC                V0                d               
 3.016800000E-002  5.341909205E+001  3.333333330E-001  7.372129871E+001  3.351353949E-001 
 3.016900000E-002  5.392921103E+001  3.333333330E-001  7.398489648E+001  3.351102718E-001 
 3.017000000E-002  5.443837047E+001  3.333333330E-001  7.428991091E+001  3.350705429E-001 
 3.017100000E-002  5.494643702E+001  3.333333330E-001  7.463251807E+001  3.350165259E-001 
 3.017200000E-002  5.545328973E+001  3.333333330E-001  7.500921880E+001  3.349485165E-001 
 3.017300000E-002  5.595881892E+001  3.333333330E-001  7.541681131E+001  3.348667901E-001 
 3.017400000E-002  5.600174042E+001  3.333333330E-001  7.582541419E+001  3.347716033E-001 
 3.017500000E-002  5.574495350E+001  3.333333330E-001  7.616542748E+001  3.346698235E-001 
 3.017600000E-002  5.548739879E+001  3.333333330E-001  7.645846913E+001  3.345785504E-001 
 3.017700000E-002  5.522895464E+001  3.333333330E-001  7.669251351E+001  3.344935355E-001 
 3.017800000E-002  5.496981145E+001  3.333333330E-001  7.687272034E+001  3.344184673E-001 
 3.017900000E-002  5.471014295E+001  3.333333330E-001  7.700381244E+001  3.343529952E-001 
 3.018000000E-002  5.445010761E+001  3.333333330E-001  7.709011265E+001  3.342967960E-001 
 3.018100000E-002  5.418984992E+001  3.333333330E-001  7.713557761E+001  3.342495711E-001 
 3.018200000E-002  5.392950160E+001  3.333333330E-001  7.714382876E+001  3.342110447E-001 
 3.018300000E-002  5.366918264E+001  3.333333330E-001  7.711818061E+001  3.341809619E-001 
 3.018400000E-002  5.340900234E+001  3.333333330E-001  7.706166674E+001  3.341590869E-001 
 3.018500000E-002  5.314906019E+001  3.333333330E-001  7.697706351E+001  3.341452015E-001 
 3.018600000E-002  5.288944669E+001  3.333333330E-001  7.686691179E+001  3.341391032E-001 
 3.018700000E-002  5.263024415E+001  3.333333330E-001  7.673353691E+001  3.341406045E-001 
 3.018800000E-002  5.237152736E+001  3.333333330E-001  7.657906685E+001  3.341495314E-001 
 3.018900000E-002  5.211336423E+001  3.333333330E-001  7.640544889E+001  3.341657219E-001 
 3.019000000E-002  5.185581637E+001  3.333333330E-001  7.621446496E+001  3.341890256E-001 
 3.019100000E-002  5.159893964E+001  3.333333330E-001  7.600774554E+001  3.342193023E-001 
 3.019200000E-002  5.134278464E+001  3.333333330E-001  7.578678252E+001  3.342564214E-001 
 3.019300000E-002  5.108739712E+001  3.333333330E-001  7.555294089E+001  3.343002610E-001 
 3.019400000E-002  5.083281846E+001  3.333333330E-001  7.530746945E+001  3.343507071E-001 
 3.019500000E-002  5.057908597E+001  3.333333330E-001  7.505151068E+001  3.344076531E-001 
 3.019600000E-002  5.032623328E+001  3.333333330E-001  7.478610969E+001  3.344709991E-001 
 3.019700000E-002  5.007429065E+001  3.333333330E-001  7.451222246E+001  3.345406513E-001 
 3.019800000E-002  4.982328525E+001  3.333333330E-001  7.423072339E+001  3.346165215E-001 
 3.019900000E-002  4.957324140E+001  3.333333330E-001  7.394241218E+001  3.346985270E-001 
 3.020000000E-002  4.932418088E+001  3.333333330E-001  7.364802016E+001  3.347865894E-001 
 3.020100000E-002  4.983559164E+001  3.333333330E-001  7.341847664E+001  3.348806351E-001 
 3.020200000E-002  5.034756347E+001  3.333333330E-001  7.327269609E+001  3.349633162E-001 
 3.020300000E-002  5.085978915E+001  3.333333330E-001  7.318515330E+001  3.350289720E-001 
 3.020400000E-002  5.137218695E+001  3.333333330E-001  7.317067952E+001  3.350825757E-001 
 3.020500000E-002  5.188452127E+001  3.333333330E-001  7.322276595E+001  3.351195736E-001 
 3.020600000E-002  5.239657752E+001  3.333333330E-001  7.333545554E+001  3.351404287E-001 
 3.020700000E-002  5.290816034E+001  3.333333330E-001  7.350329632E+001  3.351455701E-001 
 3.020800000E-002  5.341909205E+001  3.333333330E-001  7.372129871E+001  3.351353949E-001 
 3.020900000E-002  5.392921103E+001  3.333333330E-001  7.398489648E+001  3.351102718E-001 
 3.021000000E-002  5.443837047E+001  3.333333330E-001  7.428991091E+001  3.350705429E-001 
 3.021100000E-002  5.494643702E+001  3.333333330E-001  7.463251807E+001  3.350165259E-001 
 3.021200000E-002  5.545328973E+001  3.333333330E-001  7.500921880E+001  3.349485165E-001 
 3.021300000E-002  5.595881892E+001  3.333333330E-001  7.541681131E+001  3.348667901E-001 
 3.021400000E-002  5.600174042E+001  3.333333330E-001  7.582541419E+001  3.347716033E-001 
 3.021500000E-002  5.574495350E+001  3.333333330E-001  7.616542748E+001  3.346698235E-001 
 3.021600000E-002  5.548739879E+001  3.333333330E-001  7.645846913E+001  3.345785504E-001 
 3.021700000E-002  5.522895464E+001  3.333333330E-001  7.669251351E+001  3.344935355E-001 
 3.021800000E-002  5.496981145E+001  3.333333330E-001  7.687272034E+001  3.344184673E-001 
 3.021900000E-002  5.471014295E+001  3.333333330E-001  7.700381244E+001  3.343529952E-001 
 3.022000000E-002  5.445010761E+001  3.333333330E-001  7.709011265E+001  3.342967960E-001 
 3.022100000E-002  5.418984992E+001  3.333333330E-001  7.713557761E+001  3.342495711E-001 
 3.022200000E-002  5.392950160E+001  3.333333330E-001  7.714382876E+001  3.342110447E-001 
 3.022300000E-002  5.366918264E+001  3.333333330E-001  7.711818061E+001  3.341809619E-001 
 3.022400000E-002  5.340900234E+001  3.333333330E-001  7.706166674E+001  3.341590869E-001 
 3.022500000E-002  5.314906019E+001  3.333333330E-001  7.697706351E+001  3.341452015E-001 
 3.022600000E-002  5.288944669E+001  3.333333330E-001  7.686691179E+001  3.341391032E-001 
 3.022700000E-002  5.263024415E+001  3.333333330E-001  7.673353691E+001  3.341406045E-001 
 3.022800000E-002  5.237152736E+001  3.333333330E-001  7.657906685E+001  3.341495314E-001 
 3.022900000E-002  5.211336423E+001  3.333333330E-001  7.640544889E+001  3.341657219E-001 
 3.023000000E-002  5.185581637E+001  3.333333330E-001  7.621446496E+001  3.341890256E-001 
 3.023100000E-002  5.159893964E+001  3.333333330E-001  7.600774554E+001  3.342193023E-001 
 3.023200000E-002  5.134278464E+001  3.333333330E-001  7.578678252E+001  3.342564214E-001 
 3.023300000E-002  5.108739712E+001  3.333333330E-001  7.555294089E+001  3.343002610E-001 
 3.023400000E-002  5.083281846E+001  3.333333330E-001  7.530746945E+001  3.343507071E-001 
 3.023500000E-002  5.057908597E+001  3.333333330E-001  7.505151068E+001  3.344076531E-001 
 3.023600000E-002  5.032623328E+001  3.333333330E-001  7.478610969E+001  3.344709991E-001 
 3.023700000E-002  5.007429065E+001  3.333333330E-001  7.451222246E+001  3.345406513E-001 
 3.023800000E-002  4.982328525E+001  3.333333330E-001  7.423072339E+001  3.346165215E-001 
 3.023900000E-002  4.957324140E+001  3.333333330E-001  7.394241218E+001  3.346985270E-001 
 3.024000000E-002  4.932418088E+001  3.333333330E-001  7.364802016E+001  3.347865894E-001 
 3.024100000E-002  4.983559164E+001  3.333333330E-001  7.341847664E+001  3.348806351E-001 
 3.024200000E-002  5.034756347E+001  3.333333330E-001  7.327269609E+001  3.349633162E-001 
 3.024300000E-002  5.085978915E+001  3.333333330E-001  7.318515330E+001  3.350289720E-001 
 3.024400000E-002  5.137218695E+001  3.333333330E-001  7.317067952E+001  3.350825757E-001 
 3.024500000E-002  5.188452127E+001  3.333333330E-001  7.322276595E+001  3.351195736E-001 
 3.024600000E-002  5.239657752E+001  3.333333330E-001  7.333545554E+001  3.351404287E-001 
 3.024700000E-002  5.290816034E+001  3.333333330E-001  7.350329632E+001  3.351455701E-001 
 3.024800000E-002  5.341909205E+001  3.333333330E-001  7.372129871E+001  3.351353949E-001 
 3.024900000E-002  5.392921103E+001  3.333333330E-001  7.398489648E+001  3.351102719E-001 
 3.025000000E-002  5.443837047E+001  3.333333330E-001  7.428991091E+001  3.350705429E-001 
 3.025100000E-002  5.494643702E+001  3.333333330E-001  7.463251807E+001  3.350165259E-001 
 3.025200000E-002  5.545328973E+001  3.333333330E-001  7.500921880E+001  3.349485165E-001 
 3.025300000E-002  5.595881892E+001  3.333333330E-001  7.541681131E+001  3.348667901E-001 
 3.025400000E-002  5.600174042E+001  3.333333330E-001  7.582541419E+001  3.347716033E-001 
 3.025500000E-002  5.574495350E+001  3.333333330E-001  7.616542748E+001  3.346698235E-001 
 3.025600000E-002  5.548739879E+001  3.333333330E-001  7.645846913E+001  3.345785504E-001 
 3.025700000E-002  5.522895464E+001  3.333333330E-001  7.669251351E+001  3.344935355E-001 
 3.025800000E-002  5.496981145E+001  3.333333330E-001  7.687272034E+001  3.344184673E-001 
 3.025900000E-002  5.471014295E+001  3.333333330E-001  7.700381244E+001  3.343529953E-001 
 3.026000000E-002  5.445010761E+001  3.333333330E-001  7.709011265E+001  3.342967960E-001 
 3.026100000E-002  5.418984992E+001  3.333333330E-001  7.713557761E+001  3.342495711E-001 
 3.026200000E-002  5.392950160E+001  3.333333330E-001  7.714382876E+001  3.342110447E-001 
 3.026300000E-002  5.366918264E+001  3.333333330E-001  7.711818061E+001  3.341809619E-001 
 3.026400000E-002  5.340900234E+001  3.333333330E-001  7.706166674E+001  3.341590869E-001 
 3.026500000E-002  5.314906019E+001  3.333333330E-001  7.697706351E+001  3.341452015E-001 
 3.026600000E-002  5.288944669E+001  3.333333330E-001  7.686691179E+001  3.341391032E-001 
 3.026700000E-002  5.263024415E+001  3.333333330E-001  7.673353691E+001  3.341406045E-001 
 3.026800000E-002  5.237152736E+001  3.333333330E-001  7.657906685E+001  3.341495314E-001 
 3.026900000E-002  5.211336423E+001  3.333333330E-001  7.640544889E+001  3.341657219E-001 
 3.027000000E-002  5.185581637E+001  3.333333330E-001  7.621446496E+001  3.341890256E-001 
 3.027100000E-002  5.159893964E+001  3.333333330E-001  7.600774554E+001  3.342193023E-001 
 3.027200000E-002  5.134278464E+001  3.333333330E-001  7.578678252E+001  3.342564214E-001 
 3.027300000E-002  5.108739712E+001  3.333333330E-001  7.555294089E+001  3.343002610E-001 
 3.027400000E-002  5.083281846E+001  3.333333330E-001  7.530746945E+001  3.343507071E-001 
 3.027500000E-002  5.057908597E+001  3.333333330E-001  7.505151068E+001  3.344076531E-001 
 3.027600000E-002  5.032623328E+001  3.333333330E-001  7.478610969E+001  3.344709991E-001 
 3.027700000E-002  5.007429065E+001  3.333333330E-001  7.451222246E+001  3.345406513E-001 
 3.027800000E-002  4.982328525E+001  3.333333330E-001  7.423072339E+001  3.346165215E-001 
 3.027900000E-002  4.957324140E+001  3.333333330E-001  7.394241218E+001  3.346985270E-001 
 3.028000000E-002  4.932418088E+001  3.333333330E-001  7.364802016E+001  3.347865894E-001 
 3.028100000E-002  4.983559164E+001  3.333333330E-001  7.341847664E+001  3.348806351E-001 
 3.028200000E-002  5.034756347E+001  3.333333330E-001  7.327269609E+001  3.349633162E-001 
 3.028300000E-002  5.085978915E+001  3.333333330E-001  7.318515330E+001  3.350289720E-001 
 3.028400000E-002  5.137218695E+001  3.333333330E-001  7.317067952E+001  3.350825757E-001 
 3.028500000E-002  5.188452127E+001  3.333333330E-001  7.322276595E+001  3.351195736E-001 
 3.028600000E-002  5.239657752E+001  3.333333330E-001  7.333545554E+001  3.351404287E-001 
 3.028700000E-002  5.290816034E+001  3.333333330E-001  7.350329632E+001  3.351455701E-001 
 3.028800000E-002  5.341909205E+001  3.333333330E-001  7.372129871E+001  3.351353949E-001 
 3.028900000E-002  5.392921103E+001  3.333333330E-001  7.398489648E+001  3.351102719E-001 
 3.029000000E-002  5.443837047E+001  3.333333330E-001  7.428991091E+001  3.350705429E-001 
 3.029100000E-002  5.494643702E+001  3.333333330E-001  7.463251807E+001  3.350165259E-001 
 3.029200000E-002  5.545328973E+001  3.333333330E-001  7.500921880E+001  3.349485165E-001 
 3.029300000E-002  5.595881892E+001  3.333333330E-001  7.541681131E+001  3.348667901E-001 
 3.029400000E-002  5.600174042E+001  3.333333330E-001  7.582541419E+001  3.347716033E-001 
 3.029500000E-002  5.574495350E+001  3.333333330E-001  7.616542748E+001  3.346698235E-001 
 3.029600000E-002  5.548739879E+001  3.333333330E-001  7.645846913E+001  3.345785504E-001 
 3.029700000E-002  5.522895464E+001  3.333333330E-001  7.669251351E+001  3.344935355E-001 
 3.029800000E-002  5.496981145E+001  3.333333330E-001  7.687272034E+001  3.344184673E-001 
 3.029900000E-002  5.471014295E+001  3.333333330E-001  7.700381244E+001  3.343529953E-001 
 3.030000000E-002  5.445010761E+001  3.333333330E-001  7.709011265E+001  3.342967960E-001 
 3.030100000E-002  5.418984992E+001  3.333333330E-001  7.713557761E+001  3.342495711E-001 
 3.030200000E-002  5.392950160E+001  3.333333330E-001  7.714382876E+001  3.342110447E-001 
 3.030300000E-002  5.366918264E+001  3.333333330E-001  7.711818061E+001  3.341809619E-001 
 3.030400000E-002  5.340900234E+001  3.333333330E-001  7.706166674E+001  3.341590869E-001 
 3.030500000E-002  5.314906019E+001  3.333333330E-001  7.697706351E+001  3.341452015E-001 
 3.030600000E-002  5.288944669E+001  3.333333330E-001  7.686691179E+001  3.341391032E-001 
 3.030700000E-002  5.263024415E+001  3.333333330E-001  7.673353691E+001  3.341406045E-001 
 3.030800000E-002  5.237152736E+001  3.333333330E-001  7.657906685E+001  3.341495314E-001 
 3.030900000E-002  5.211336423E+001  3.333333330E-001  7.640544889E+001  3.341657219E-001 
 3.031000000E-002  5.185581637E+001  3.333333330E-001  7.621446496E+001  3.341890256E-001 
 3.031100000E-002  5.159893964E+001  3.333333330E-001  7.600774554E+001  3.342193023E-001 
 3.031200000E-002  5.134278464E+001  3.333333330E-001  7.578678252E+001  3.342564214E-001 
 3.031300000E-002  5.108739712E+001  3.333333330E-001  7.555294089E+001  3.343002610E-001 
 3.031400000E-002  5.083281846E+001  3.333333330E-001  7.530746945E+001  3.343507071E-001 
 3.031500000E-002  5.057908597E+001  3.333333330E-001  7.505151068E+001  3.344076531E-001 
 3.031600000E-002  5.032623328E+001  3.333333330E-001  7.478610969E+001  3.344709991E-001 
 3.031700000E-002  5.007429065E+001  3.333333330E-001  7.451222246E+001  3.345406513E-001 
 3.031800000E-002  4.982328525E+001  3.333333330E-001  7.423072339E+001  3.346165215E-001 
 3.031900000E-002  4.957324140E+001  3.333333330E-001  7.394241218E+001  3.346985270E-001 
 3.032000000E-002  4.932418088E+001  3.333333330E-001  7.364802016E+001  3.347865894E-001 
 3.032100000E-002  4.983559164E+001  3.333333330E-001  7.341847664E+001  3.348806351E-001 
 3.032200000E-002  5.034756347E+001  3.333333330E-001  7.327269609E+001  3.349633162E-001 
 3.032300000E-002  5.085978915E+001  3.333333330E-001  7.318515330E+001  3.350289720E-001 
 3.032400000E-002  5.137218695E+001  3.333333330E-001  7.317067952E+001  3.350825757E-001 
 3.032500000E-002  5.188452127E+001  3.333333330E-001  7.322276595E+001  3.351195736E-001 
 3.032600000E-002  5.239657752E+001  3.333333330E-001  7.333545554E+001  3.351404287E-001 
 3.032700000E-002  5.290816034E+001  3.333333330E-001  7.350329632E+001  3.351455701E-001 
 3.032800000E-002  5.341909205E+001  3.333333330E-001  7.372129871E+001  3.351353949E-001 
 3.032900000E-002  5.392921103E+001  3.333333330E-001  7.398489648E+001  3.351102719E-001 
 3.033000000E-002  5.443837047E+001  3.333333330E-001  7.428991091E+001  3.350705429E-001 
 3.033100000E-002  5.494643702E+001  3.333333330E-001  7.463251807E+001  3.350165259E-001 
 3.033200000E-002  5.545328973E+001  3.333333330E-001  7.500921880E+001  3.349485165E-001 
 3.033300000E-002  5.595881892E+001  3.333333330E-001  7.541681131E+001  3.348667901E-001 
 3.033400000E-002  5.600174042E+001  3.333333330E-001  7.582541419E+001  3.347716033E-001 
 3.033500000E-002  5.574495350E+001  3.333333330E-001  7.616542748E+001  3.346698235E-001 
 3.033600000E-002  5.548739879E+001  3.333333330E-001  7.645846913E+001  3.345785504E-001 
 3.033700000E-002  5.522895464E+001  3.333333330E-001  7.669251351E+001  3.344935355E-001 
 3.033800000E-002  5.496981145E+001  3.333333330E-001  7.687272034E+001  3.344184673E-001 
 3.033900000E-002  5.471014295E+001  3.333333330E-001  7.700381244E+001  3.343529953E-001 
 3.034000000E-002  5.445010761E+001  3.333333330E-001  7.709011265E+001  3.342967960E-001 
 3.034100000E-002  5.418984992E+001  3.333333330E-001  7.713557761E+001  3.342495711E-001 
 3.034200000E-002  5.392950160E+001  3.333333330E-001  7.714382876E+001  3.342110447E-001 
 3.034300000E-002  5.366918264E+001  3.333333330E-001  7.711818061E+001  3.341809619E-001 
 3.034400000E-002  5.340900234E+001  3.333333330E-001  7.706166674E+001  3.341590869E-001 
 3.034500000E-002  5.314906019E+001  3.333333330E-001  7.697706351E+001  3.341452015E-001 
 3.034600000E-002  5.288944669E+001  3.333333330E-001  7.686691179E+001  3.341391032E-001 
 3.034700000E-002  5.263024415E+001  3.333333330E-001  7.673353691E+001  3.341406045E-001 
 3.034800000E-002  5.237152736E+001  3.333333330E-001  7.657906685E+001  3.341495314E-001 
 3.034900000E-002  5.211336423E+001  3.333333330E-001  7.640544889E+001  3.341657219E-001 
 3.035000000E-002  5.185581637E+001  3.333333330E-001  7.621446496E+001  3.341890256E-001 
 3.035100000E-002  5.159893964E+001  3.333333330E-001  7.600774554E+001  3.342193023E-001 
 3.035200000E-002  5.134278464E+001  3.333333330E-001  7.578678252E+001  3.342564214E-001 
 3.035300000E-002  5.108739712E+001  3.333333330E-001  7.555294089E+001  3.343002610E-001 
 3.035400000E-002  5.083281846E+001  3.333333330E-001  7.530746945E+001  3.343507071E-001 
 3.035500000E-002  5.057908597E+001  3.333333330E-001  7.505151068E+001  3.344076531E-001 
 3.035600000E-002  5.032623328E+001  3.333333330E-001  7.478610969E+001  3.344709991E-001 
 3.035700000E-002  5.007429065E+001  3.333333330E-001  7.451222246E+001  3.345406513E-001 
 3.035800000E-002  4.982328525E+001  3.333333330E-001  7.423072339E+001  3.346165215E-001 
 3.035900000E-002  4.957324140E+001  3.333333330E-001  7.394241218E+001  3.346985270E-001 
 3.036000000E-002  4.932418088E+001  3.333333330E-001  7.364802016E+001  3.347865894E-001 
 3.036100000E-002  4.983559164E+001  3.333333330E-001  7.341847664E+001  3.348806351E-001 
 3.036200000E-002  5.034756347E+001  3.333333330E-001  7.327269609E+001  3.349633162E-001 
 3.036300000E-002  5.085978915E+001  3.333333330E-001  7.318515330E+001  3.350289720E-001 
 3.036400000E-002  5.137218695E+001  3.333333330E-001  7.317067952E+001  3.350825757E-001 
 3.036500000E-002  5.188452127E+001  3.333333330E-001  7.322276595E+001  3.351195736E-001 
